Year,Calendar Date (YYYYMMDD),WeekNo,Year_Week,$Price,$ Sales Amount,# Sold Unit,# Inventory Unit
2015,20150831,36,2015_36,114.14285714285714,885.7151714294571,8,0
2015,20150901,36,2015_36,114.14285714285714,2043.1449002877575,18,0
2015,20150902,36,2015_36,114.14285714285714,2357.0023570023573,21,0
2015,20150903,36,2015_36,114.14285714285714,2498.4310698596414,23,0
2015,20150904,36,2015_36,114.14285714285714,3053.145910288768,28,0
2015,20150905,36,2015_36,114.14285714285714,3082.881654310226,28,0
2015,20150906,37,2015_37,114.14285714285714,2928.288642574357,26,809
2015,20150907,37,2015_37,114.14285714285714,2054.5734831449117,18,0
2015,20150908,37,2015_37,114.14285714285714,4357.932929361501,40,0
2015,20150909,37,2015_37,114.14285714285714,2602.4311738597453,23,0
2015,20150910,37,2015_37,114.14285714285714,1695.001695001695,15,0
2015,20150911,37,2015_37,114.14285714285714,3253.07468164611,29,0
2015,20150912,37,2015_37,114.14285714285714,6928.3640712212145,63,0
2015,20150913,38,2015_38,114.14285714285714,8365.436936865508,75,1690
2015,20150914,38,2015_38,114.14285714285714,4794.004794004794,43,0
2015,20150915,38,2015_38,114.14285714285714,4879.433450862022,45,0
2015,20150916,38,2015_38,114.14285714285714,3983.575412146841,37,0
2015,20150917,38,2015_38,114.14285714285714,2956.4315278600993,26,0
2015,20150918,38,2015_38,114.14285714285714,4976.633548062119,47,0
2015,20150919,38,2015_38,114.14285714285714,8824.594538880254,80,0
2015,20150920,39,2015_39,114.14285714285714,7200.150057292914,65,1528
2015,20150921,39,2015_39,114.14285714285714,3253.1461102889675,29,0
2015,20150922,39,2015_39,114.14285714285714,2619.5811910097623,23,0
2015,20150923,39,2015_39,114.14285714285714,3184.574613146042,28,0
2015,20150924,39,2015_39,114.14285714285714,2950.7172364315225,27,0
2015,20150925,39,2015_39,114.14285714285714,3666.7179524322382,35,0
2015,20150926,39,2015_39,114.14285714285714,6665.692379978094,62,0
2015,20150927,40,2015_40,114.14285714285714,7077.57136328565,65,1475
2015,20150928,40,2015_40,114.14285714285714,2803.2885175742317,25,0
2015,20150929,40,2015_40,114.14285714285714,4961.290675576391,48,0
2015,20150930,40,2015_40,114.14285714285714,3444.7320161605876,31,0
2015,20151001,40,2015_40,114.14285714285714,9849.495563781276,96,0
2015,20151002,40,2015_40,114.14285714285714,7072.78850135993,68,0
2015,20151003,40,2015_40,114.14285714285714,5212.05092633664,48,0
2015,20151004,41,2015_41,114.14285714285714,6371.434942863514,59,1173
2015,20151005,41,2015_41,114.14285714285714,5007.897865040722,47,0
2015,20151006,41,2015_41,114.14285714285714,5026.1621690193115,46,0
2015,20151007,41,2015_41,114.14285714285714,3367.003367003367,31,0
2015,20151008,41,2015_41,114.14285714285714,1558.4044155472727,14,0
2015,20151009,41,2015_41,114.14285714285714,887.0780299351727,8,0
2015,20151010,41,2015_41,114.14285714285714,1462.081462081462,13,0
2015,20151011,42,2015_42,114.14285714285714,1803.833232404661,16,1582
2015,20151012,42,2015_42,114.14285714285714,536.831965403394,5,0
2015,20151013,42,2015_42,114.14285714285714,639.1434962863534,6,0
2015,20151014,42,2015_42,114.14285714285714,1215.7226442940728,11,0
2015,20151015,42,2015_42,114.14285714285714,998.7152844295701,9,0
2015,20151016,42,2015_42,114.14285714285714,1646.7159324302183,17,0
2015,20151017,42,2015_42,114.14285714285714,3124.888124888125,29,0
2015,20151018,43,2015_43,114.14285714285714,2111.0049681478254,19,1261
2015,20151019,43,2015_43,114.14285714285714,770.5721991436277,7,0
2015,20151020,43,2015_43,114.14285714285714,4194.861337718481,38,0
2015,20151021,43,2015_43,114.14285714285714,9560.248845963131,85,0
2015,20151022,43,2015_43,114.14285714285714,1238.772667344096,12,0
2015,20151023,43,2015_43,114.14285714285714,5834.2229770801205,54,0
2015,20151024,43,2015_43,114.14285714285714,6123.148980291838,56,0
2015,20151025,44,2015_44,114.14285714285714,6345.577774149203,58,2309
2015,20151026,44,2015_44,114.14285714285714,1136.1182789754218,10,0
2015,20151027,44,2015_44,114.14285714285714,539.8576827148256,5,0
2015,20151028,44,2015_44,114.14285714285714,907.4294788580503,8,0
2015,20151029,44,2015_44,114.14285714285714,799.000799000799,7,0
2015,20151030,44,2015_44,114.14285714285714,1442.6494426494426,13,0
2015,20151031,44,2015_44,114.14285714285714,2601.196886911173,24,0
2015,20151101,45,2015_45,114.14285714285714,1931.41764570336,19,1883
2015,20151102,45,2015_45,114.14285714285714,799.000799000799,7,0
2015,20151103,45,2015_45,114.14285714285714,666.3920949635235,6,0
2015,20151104,45,2015_45,114.14285714285714,570.7148564291421,5,0
2015,20151105,45,2015_45,114.14285714285714,342.4289138574853,3,0
2015,20151106,45,2015_45,114.14285714285714,216.8573597145026,2,0
2015,20151107,45,2015_45,114.14285714285714,1287.8327164041448,12,0
2015,20151108,46,2015_46,114.14285714285714,1681.7159674302532,20,1690
2015,20151109,46,2015_46,114.14285714285714,199.71448542877116,2,0
2015,20151110,46,2015_46,114.14285714285714,314.2603142603143,3,0
2015,20151111,46,2015_46,114.14285714285714,1648.070219498791,15,0
2015,20151112,46,2015_46,114.14285714285714,793.6893651179366,7,0
2015,20151113,46,2015_46,114.14285714285714,1892.6018926018928,17,0
2015,20151114,46,2015_46,114.14285714285714,4189.4070465499035,38,0
2015,20151115,47,2015_47,114.14285714285714,1085.4296568582283,10,1473
2015,20151116,47,2015_47,114.14285714285714,114.14297128582842,1,0
2015,20151117,47,2015_47,114.14285714285714,411.1432682861255,4,0
2015,20151118,47,2015_47,114.14285714285714,673.8321024035309,6,0
2015,20151119,47,2015_47,114.14285714285714,342.4289138574853,3,0
2015,20151120,47,2015_47,114.14285714285714,222.9745086887944,2,0
2015,20151121,47,2015_47,114.14285714285714,1710.4045675474247,16,0
2015,20151122,48,2015_48,114.14285714285714,735.0435921864494,7,1164
2015,20151123,48,2015_48,114.14285714285714,764.7150504293361,7,0
2015,20151124,48,2015_48,114.14285714285714,228.28594257165685,2,0
2015,20151125,48,2015_48,114.14285714285714,536.5719651433938,5,0
2015,20151126,48,2015_48,114.14285714285714,171.14302828588544,2,0
2015,20151127,48,2015_48,114.14285714285714,372.14322928608647,4,0
2015,20151128,48,2015_48,114.14285714285714,959.2866735723879,10,0
2015,20151129,49,2015_49,114.14285714285714,214.58592887164315,2,1030
2015,20151130,49,2015_49,114.14285714285714,1010.286724572439,9,0
2015,20151201,49,2015_49,114.14285714285714,114.14297128582842,1,0
2015,20151202,49,2015_49,114.14285714285714,456.5718851433137,4,0
2015,20151203,49,2015_49,114.14285714285714,419.4289908575623,4,0
2015,20151204,49,2015_49,114.14285714285714,442.85758571472854,4,0
2015,20151205,49,2015_49,114.14285714285714,365.14322228607944,4,0
2015,20151206,50,2015_50,114.14285714285714,971.6895431181146,9,983
2015,20151207,50,2015_50,114.14285714285714,-114.14297128582842,-1,0
2015,20151208,50,2015_50,114.14285714285714,205.42877685734828,2,0
2015,20151209,50,2015_50,114.14285714285714,137.00013700013702,5,0
2015,20151210,50,2015_50,114.14285714285714,205.45734831449118,2,0
2015,20151211,50,2015_50,114.14285714285714,921.8866361723504,11,0
2015,20151212,50,2015_50,114.14285714285714,1257.4041145469716,14,0
2015,20151213,51,2015_51,114.14285714285714,406.2861205718349,4,915
2015,20151214,51,2015_51,114.14285714285714,331.8060460917604,3,0
2015,20151215,51,2015_51,114.14285714285714,296.74315388601104,6,0
2015,20151216,51,2015_51,114.14285714285714,91.28580557151986,1,0
2015,20151217,51,2015_51,114.14285714285714,216.8573597145026,2,0
2015,20151218,51,2015_51,114.14285714285714,194.000194000194,2,0
2015,20151219,51,2015_51,114.14285714285714,1078.4296498582212,11,0
2015,20151220,52,2015_52,114.14285714285714,1281.3012813012813,15,878
2015,20151221,52,2015_52,114.14285714285714,296.71458242886814,3,0
2015,20151222,52,2015_52,114.14285714285714,342.4289138574853,3,0
2015,20151223,52,2015_52,114.14285714285714,228.28594257165685,2,0
2015,20151224,52,2015_52,114.14285714285714,2648.074076645505,28,0
2015,20151225,52,2015_52,114.14285714285714,511.28622557193984,5,0
2015,20151226,52,2015_52,114.14285714285714,817.1436742865314,8,0
2015,20151227,53,2015_53,114.14285714285714,1141.4297128582841,11,810
2015,20151228,53,2015_53,114.14285714285714,228.28594257165685,2,0
2015,20151229,53,2015_53,114.14285714285714,785.286499572214,7,0
2015,20151230,53,2015_53,114.14285714285714,469.000469000469,5,0
2015,20151231,53,2015_53,114.14285714285714,182.57161114303972,2,0
2016,20160101,1,2016_01,114.14285714285714,1780.1446372874946,19,0
2016,20160102,1,2016_01,114.14285714285714,1300.8584437155866,14,0
2016,20160103,2,2016_02,114.14285714285714,389.1432462861035,4,746
2016,20160104,2,2016_02,114.14285714285714,214.57164314307173,2,0
2016,20160105,2,2016_02,114.14285714285714,279.57170814313673,3,0
2016,20160106,2,2016_02,114.14285714285714,456.5718851433137,4,0
2016,20160107,2,2016_02,114.14285714285714,0.0,0,0
2016,20160108,2,2016_02,114.14285714285714,534.1433912862484,5,0
2016,20160109,2,2016_02,114.14285714285714,683.2149689292546,7,0
2016,20160110,3,2016_03,114.14285714285714,1455.2871695728838,13,736
2016,20160111,3,2016_03,114.14285714285714,176.8573197144626,2,0
2016,20160112,3,2016_03,114.14285714285714,302.4288738574453,3,0
2016,20160114,3,2016_03,114.14285714285714,456.5718851433137,4,0
2016,20160115,3,2016_03,114.14285714285714,479.28619357190786,5,0
2016,20160116,3,2016_03,114.14285714285714,2181.573610145039,26,0
2016,20160117,4,2016_04,114.14285714285714,1793.2160789303648,17,829
2016,20160118,4,2016_04,114.14285714285714,913.1723417437704,8,0
2016,20160119,4,2016_04,114.14285714285714,547.8576907148337,5,0
2016,20160120,4,2016_04,114.14285714285714,1403.8585467156897,13,0
2016,20160121,4,2016_04,114.14285714285714,1991.7162774305632,18,0
2016,20160122,4,2016_04,114.14285714285714,1569.287283572998,15,0
2016,20160123,4,2016_04,114.14285714285714,2740.288454574169,31,0
2016,20160124,5,2016_05,114.14285714285714,2962.0029620029622,26,1229
2016,20160125,5,2016_05,114.14285714285714,1881.001881001881,17,0
2016,20160126,5,2016_05,114.14285714285714,1426.8585697157127,12,0
2016,20160127,5,2016_05,114.14285714285714,2337.445194588052,22,0
2016,20160128,5,2016_05,114.14285714285714,1675.5731041445329,15,0
2016,20160129,5,2016_05,114.14285714285714,2902.588616874331,39,0
2016,20160130,5,2016_05,114.14285714285714,4434.633006061577,42,0
2016,20160131,6,2016_06,114.14285714285714,4162.018447732733,41,0
2016,20160201,6,2016_06,114.14285714285714,3376.3033763033764,30,0
2016,20160202,6,2016_06,114.14285714285714,2321.5737501451786,21,0
2016,20160203,6,2016_06,114.14285714285714,4074.7183604326465,38,0
2016,20160204,6,2016_06,114.14285714285714,3497.289211574926,31,0
2016,20160205,6,2016_06,114.14285714285714,4516.447373590231,42,0
2016,20160206,6,2016_06,114.14285714285714,5153.86229671944,48,0
2016,20160207,7,2016_07,114.14285714285714,1752.001752001752,16,1507
2016,20160208,7,2016_07,114.14285714285714,1826.2875405732548,16,0
2016,20160209,7,2016_07,114.14285714285714,2484.773913345342,23,0
2016,20160210,7,2016_07,114.14285714285714,2054.5734831449117,18,0
2016,20160211,7,2016_07,114.14285714285714,2434.573863145292,22,0
2016,20160212,7,2016_07,114.14285714285714,2497.2882115739258,23,0
2016,20160213,7,2016_07,114.14285714285714,2513.331084759656,23,0
2016,20160214,8,2016_08,114.14285714285714,3665.0179507322364,34,1350
2016,20160215,8,2016_08,114.14285714285714,1812.4303838589553,17,0
2016,20160216,8,2016_08,114.14285714285714,1680.287394573109,14,0
2016,20160217,8,2016_08,114.14285714285714,1655.1445122873695,14,0
2016,20160218,8,2016_08,114.14285714285714,1013.5724421438707,9,0
2016,20160219,8,2016_08,114.14285714285714,1038.7153244296103,9,0
2016,20160220,8,2016_08,114.14285714285714,1858.7014301300017,16,0
2016,20160221,9,2016_09,114.14285714285714,1569.4301408587123,14,1303
2016,20160222,9,2016_09,114.14285714285714,954.4148115576687,10,0
2016,20160223,9,2016_09,114.14285714285714,968.2676825533969,9,0
2016,20160224,9,2016_09,114.14285714285714,1093.8435224149512,10,0
2016,20160225,9,2016_09,114.14285714285714,637.2716372716372,6,0
2016,20160226,9,2016_09,114.14285714285714,3797.846226417655,43,0
2016,20160227,9,2016_09,114.14285714285714,4439.360153645868,47,0
2016,20160228,10,2016_10,114.14285714285714,1753.816610959468,17,2116
2016,20160229,10,2016_10,114.14285714285714,1160.400303257446,11,0
2016,20160301,10,2016_10,114.14285714285714,1575.1315751315751,14,0
2016,20160302,10,2016_10,114.14285714285714,1438.1442952871525,13,0
2016,20160303,10,2016_10,114.14285714285714,491.7147774290632,5,0
2016,20160304,10,2016_10,114.14285714285714,1598.1673124530269,16,0
2016,20160305,10,2016_10,114.14285714285714,1900.5019005019005,19,0
2016,20160306,11,2016_11,114.14285714285714,2743.8413152698868,25,1912
2016,20160307,11,2016_11,114.14285714285714,1552.3244094672666,15,0
2016,20160308,11,2016_11,114.14285714285714,1398.1442552871124,13,0
2016,20160309,11,2016_11,114.14285714285714,2088.7163744306604,19,0
2016,20160310,11,2016_11,114.14285714285714,2702.902702902703,24,0
2016,20160311,11,2016_11,114.14285714285714,2851.2014226299943,26,0
2016,20160312,11,2016_11,114.14285714285714,9377.823663537949,85,0
2016,20160313,12,2016_12,114.14285714285714,11643.981643981644,107,6027
2016,20160314,12,2016_12,114.14285714285714,5984.4488415916985,54,0
2016,20160315,12,2016_12,114.14285714285714,4856.679142393429,46,0
2016,20160316,12,2016_12,114.14285714285714,6106.606106606107,56,0
2016,20160317,12,2016_12,114.14285714285714,5096.1550961550965,48,0
2016,20160318,12,2016_12,114.14285714285714,8380.351237494095,77,0
2016,20160319,12,2016_12,114.14285714285714,16410.28069599498,149,0
2016,20160320,13,2016_13,114.14285714285714,15425.201139486855,138,7502
2016,20160321,13,2016_13,114.14285714285714,4973.76211661926,45,0
2016,20160322,13,2016_13,114.14285714285714,4460.614460614461,42,0
2016,20160323,13,2016_13,114.14285714285714,6152.049009191866,66,0
2016,20160324,13,2016_13,114.14285714285714,4917.147774290631,45,0
2016,20160325,13,2016_13,114.14285714285714,5950.1630930202355,55,0
2016,20160326,13,2016_13,114.14285714285714,15278.362421219563,148,0
2016,20160327,14,2016_14,114.14285714285714,10897.22518293947,100,7412
2016,20160328,14,2016_14,114.14285714285714,3570.3521417807133,32,0
2016,20160329,14,2016_14,114.14285714285714,4063.304063304063,38,0
2016,20160330,14,2016_14,114.14285714285714,4388.647245790103,44,0
2016,20160331,14,2016_14,114.14285714285714,6149.51614951615,56,0
2016,20160401,14,2016_14,114.14285714285714,6586.730872445158,60,0
2016,20160402,14,2016_14,114.14285714285714,13264.354692926121,123,0
2016,20160403,15,2016_15,114.14285714285714,18086.390943533803,168,6653
2016,20160404,15,2016_15,114.14285714285714,13169.5588838446,122,0
2016,20160405,15,2016_15,114.14285714285714,3673.875102446531,34,0
2016,20160406,15,2016_15,114.14285714285714,2214.1450712879287,21,0
2016,20160407,15,2016_15,114.14285714285714,2269.1651263079834,20,0
2016,20160408,15,2016_15,114.14285714285714,4559.975988547417,42,0
2016,20160409,15,2016_15,114.14285714285714,10678.62067862068,103,0
2016,20160410,16,2016_16,114.14285714285714,10438.987581844724,97,6879
2016,20160411,16,2016_16,114.14285714285714,3297.547583261869,30,0
2016,20160412,16,2016_16,114.14285714285714,3227.8889421746567,29,0
2016,20160413,16,2016_16,114.14285714285714,4052.004052004052,38,0
2016,20160414,16,2016_16,114.14285714285714,3410.589124874839,30,0
2016,20160415,16,2016_16,114.14285714285714,4562.111704968848,42,0
2016,20160416,16,2016_16,114.14285714285714,8547.669976241405,80,0
2016,20160417,17,2016_17,114.14285714285714,10068.297211154353,95,6729
2016,20160418,17,2016_17,114.14285714285714,3664.932236360808,35,0
2016,20160419,17,2016_17,114.14285714285714,4480.947338090195,43,0
2016,20160420,17,2016_17,114.14285714285714,4769.647626790484,46,0
2016,20160421,17,2016_17,114.14285714285714,5679.469965184251,54,0
2016,20160422,17,2016_17,114.14285714285714,6267.167695739125,61,0
2016,20160423,17,2016_17,114.14285714285714,9658.32394403823,90,0
2016,20160424,18,2016_18,114.14285714285714,10061.110061110061,95,7443
2016,20160425,18,2016_18,114.14285714285714,4349.875778447207,40,0
2016,20160426,18,2016_18,114.14285714285714,2546.5811180096894,24,0
2016,20160427,18,2016_18,114.14285714285714,3028.1630281630282,28,0
2016,20160428,18,2016_18,114.14285714285714,4124.96126781841,39,0
2016,20160429,18,2016_18,114.14285714285714,32939.447225161515,298,0
2016,20160430,18,2016_18,114.14285714285714,19550.94955094955,190,0
2016,20160501,19,2016_19,114.14285714285714,22050.456336170624,213,8534
2016,20160502,19,2016_19,114.14285714285714,12333.630905059477,118,0
2016,20160503,19,2016_19,114.14285714285714,6264.980550694836,60,0
2016,20160504,19,2016_19,114.14285714285714,4269.18855490284,40,0
2016,20160505,19,2016_19,114.14285714285714,2609.145466288324,24,0
2016,20160506,19,2016_19,114.14285714285714,2831.9199747771177,26,0
2016,20160507,19,2016_19,114.14285714285714,8503.46993204136,80,0
2016,20160508,20,2016_20,114.14285714285714,8195.799624371053,78,8177
2016,20160509,20,2016_20,114.14285714285714,1629.7730583444868,16,0
2016,20160510,20,2016_20,114.14285714285714,3935.511078368221,37,0
2016,20160511,20,2016_20,114.14285714285714,4163.761306618449,39,0
2016,20160512,20,2016_20,114.14285714285714,4686.468972183257,44,0
2016,20160513,20,2016_20,114.14285714285714,4918.683490112062,48,0
2016,20160514,20,2016_20,114.14285714285714,10749.179320607891,109,0
2016,20160515,21,2016_21,114.14285714285714,8659.965802822944,85,8794
2016,20160516,21,2016_21,114.14285714285714,2417.2381315238463,24,0
2016,20160517,21,2016_21,114.14285714285714,2104.6878189735335,19,0
2016,20160518,21,2016_21,114.14285714285714,3389.8319612605324,32,0
2016,20160519,21,2016_21,114.14285714285714,2586.3740149454434,24,0
2016,20160520,21,2016_21,114.14285714285714,4060.6612035183466,41,0
2016,20160521,21,2016_21,114.14285714285714,8676.422962137247,84,0
2016,20160522,22,2016_22,114.14285714285714,11118.898261755407,110,8259
2016,20160523,22,2016_22,114.14285714285714,1763.3131918846207,17,0
